Bug ID,Bigrams
1328240,"['reproduce tried', 'mozilla crash', 'actual results', 'crash reporter', 'reference expected']"
1408374,"['protection nightly', 'nightly worked', 'nightly png', 'actual results', 'load actual']"
1402677,"['mozilla gecko', 'agent mozilla', 'firefox build', 'user agent', 'cursor keys']"
1365630,"['text actual', 'read text', 'theme activate', 'unreadable text', 'text unreadable']"
1386574,"['screen shot', 'attachment screen', 'top bar', 'user agent', 'pm png']"
1416116,"['gecko firefox', 'mozilla gecko', 'search bar', 'new page', 'firefox build']"
1406791,"['jump back', 'new tab', 'would close', 'back button', 'reproduce clicked']"
1421008,"['results actual', 'actual results', 'parent folder', 'agent mozilla', 'expected results']"
1399531,"['firefox nightly', 'gecko firefox', 'firefox build', 'user agent', 'open firefox']"
1369675,"['issue str', 'visible issue', 'actually moves', 'firefox id', 'opened looks']"
1401947,"['support since', 'tabs started', 'mozilla gecko', 'multiple tabs', 'gecko firefox']"
1418263,"['shifts right', 'previous versions', 'annoying firefox', 'tab maximize', 'tab bar']"
1383375,"['thunderbird email', 'email actual', 'user agent', 'agent mozilla', 'another new']"
1393292,"['user agent', 'gecko firefox', 'firefox build', 'reproduce using', 'placed onto']"
1402310,"['started randomly', 'issue started', 'chrome safari', 'text becomes', 'randomly last']"
1418732,"['file repeatedly', 'file actual', 'build id', 'pdf file', 'file browser']"
1390845,"['later however', 'virtual machine', 'virtual images', 'however without', 'working actual']"
1398629,"['return try', 'agent mozilla', 'reproduce open', 'magnifying glass', 'crates io']"
1385841,"['activity stream', 'custom search', 'latest activity', 'also activity', 'reproduce start']"
1404075,"['gecko firefox', 'firefox build', 'user agent', 'png user', 'open tabs']"
1387715,"['reproduce –', 'slightly larger', 'spritesheet expected', 'animation spritesheet', '– go']"
1376355,"['works fine', 'ago works', 'local hard', 'results firefox', 'work fine']"
1418996,"['build id', 'hello world', 'firefox build', 'agent mozilla', 'search result']"
1377066,"['different website', 'apple website', 'users mobile', 'big phishing', 'website also']"
1397605,"['build id', 'firefox build', 'warning prompt', 'warning repeat', 'version firefox']"
1398534,"['temporarily vanishes', 'loose focus', 'bar temporarily', 'opening animation', 'animation inducing']"
1416336,"['empty profile', 'user agent', 'also shows', 'reproduce go', 'right click']"
1395135,"['second results', 'proposed results', 'reminder appear', 'results etc', 'actual results']"
1395622,"['created attachment', 'expected results', 'actual results', 'attachment screencast', 'remain inside']"
1345539,"['older versions', 'new blank', 'pressed ctrl', 'user agent', 'firefox build']"
1376196,"['chrome safari', 'safari steps', 'blank actual', 'actual results', 'new tab']"
1378217,"['last page', 'new version', 'latest update', 'june os', 'r actual']"
1392623,"['facebook com', 'visit facebook', 'potentially make', 'super high', 'hitting enter']"
1387417,"['firefox build', 'gecko firefox', 'reproduce click', 'properly visible', 'page actions']"
1344562,"['saying download', 'firefox told', 'button saying', 'new tab', 'version installed']"
1396566,"['select open', 'reproduce visit', 'id steps', 'expected results', 'open link']"
1390754,"['url actual', 'browser viewport', 'responsive design', 'viewport around', 'around pixels']"
1331112,"['warning wrong', 'nab com', 'top right', 'url containing', 'site regularly']"
1370205,"['inbound revisions', 'revisions bisection', 'created attachment', 'looks like', 'attachment screenshot']"
1337421,"['actually tell', 'agent mozilla', 'developer tools', 'highlighted dark', 'highlighted however']"
1417691,"['build id', 'id steps', 'enter input', 'address search', 'mozilla gecko']"
1399826,"['works fine', 'gui works', 'browser stats', 'stats mozilla', 'content process']"
1393305,"['bug cgi', 'cgi id', 'button automatically', 'properly yesterday', 'download button']"
1342782,"['another one', 'one tab', 'one expected', 'firefox —', 'opened —']"
1346505,"['engine site', 'site typically', 'sending text', 'external site', 'results firefox']"
1414104,"['without right', 'much easier', 'right click', 'user agent', 'right clicking']"
1371884,"['pushed back', 'checking blank', 'back harder', 'robust namely', 'focus changes']"
1386437,"['attachment capture', 'capture du', 'text overlaps', 'tab page', 'agent mozilla']"
1339818,"['subsequently appear', 'search engine', 'user agent', 'search bar', 'browser updates']"
1353813,"['png agent', 'domain even', 'screenshot png', 'mostly needs', 'converting domains']"
1396406,"['customize area', 'area leaves', 'attachment screen', 'hit customize', 'replaceable placing']"
1398059,"['gecko firefox', 'two tabs', 'id steps', 'mozilla gecko', 'reproduce create']"
1395946,"['add ons', 'ons icon', 'os x', 'ons section', 'e mail']"
1349577,"['desired useful', 'seems accidental', 'existing bugzilla', 'request expected', 'gecko firefox']"
1359016,"['bit simpler', 'previously requested', 'adjust add', 'browser window', 'main menu']"
1336748,"['plain vanilla', 'linux system', 'created attachment', 'firefox bit', 'tried safe']"
1402696,"['looks ugly', 'reproduce problem', 'problem reproduce', 'tabs names', 'results tabs']"
1403794,"['macos install', 'user agent', 'fresh installation', 'install firefox', 'area actual']"
1416958,"['file created', 'file within', 'created attachment', 'x installation', 'new containers']"
1420442,"['unified search', 'add mdn', 'expected results', 'actual results', 'firefox actual']"
1378103,"['issue continues', 'user agent', 'could click', 'correct places', 'opened nightly']"
1398583,"['current tab', 'firefox build', 'id steps', 'expected results', 'corners look']"
1332913,"['mozilla gecko', 'user agent', 'list expected', 'long list', 'gecko firefox']"
1394485,"['error failure', 'firefox program', 'media converter', 'failure code', 'program remains']"
1387961,"['left tab', 'created attachment', 'first left', 'tab expected', 'mozilla gecko']"
1389780,"['address bars', 'address bar', 'button address', 'search address', 'something weird']"
1357281,"['firefox build', 'whole firefox', 'firefox use', 'ugly unless', 'makes ugly']"
1408489,"['opened firefox', 'incorrect gif', 'results opened', 'goes back', 'gecko firefox']"
1379699,"['page loaded', 'empty page', 'page opened', 'results actual', 'actual results']"
1349020,"['mozilla gecko', 'agent mozilla', 'password fields', 'expected results', 'results login']"
1393049,"['many users', 'easily access', 'two users', 'library button', 'humble opinion']"
1402576,"['reproduce open', 'bar results', 'results bar', 'current results', 'results title']"
1403061,"['attached piece', 'team product', 'update channel', 'reference request', 'id update']"
1404082,"['id steps', 'user agent', 'mozilla gecko', 'gecko firefox', 'agent mozilla']"
1404900,"['one menu', 'switch back', 'gif recorder', 'reproduce open', 'photon menu']"
1343232,"['clicking link', 'script created', 'inline filename', 'download closing', 'application octet']"
1389038,"['tabs like', 'tab start', 'mozilla org', 'reproduce nightly', 'agent mozilla']"
1387748,"['agent mozilla', 'user agent', 'opened endless', 'endless tabs', 'without loading']"
1418563,"['exit actual', 'actual results', 'force exit', 'id steps', 'specific circumstances']"
1378023,"['firefox build', 'gecko firefox', 'tab strip', 'agent mozilla', 'user agent']"
1398128,"['arrow button', 'button appears', 'nightly set', 'reproduce open', 'firefox nightly']"
1398358,"['user agent', 'agent mozilla', 'open library', 'downloads subview', 'make sure']"
1400616,"['pages title', 'web address', 'title replaces', 'png output', 'tabs png']"
1415138,"['particularly increases', 'quickly identify', 'automatically list', 'safari steps', 'crash dumps']"
1403673,"['black bars', 'version inch', 'inch intel', 'feels immersive', 'immersive expected']"
1369946,"['immediately reloads', 'right clicked', 'windows computer', 'menu entries', 'right click']"
1404635,"['web pages', 'build id', 'id steps', 'page loaded', 'entering something']"
1401973,"['gecko firefox', 'firefox build', 'new item', 'id steps', 'tabs look']"
1370212,"['window paste', 'browser window', 'address bar', 'enter expected', 'cmd n']"
1385737,"['build id', 'bookmarks dialog', 'clicking delete', 'right clicking', 'id steps']"
1404429,"['item seems', 'list expected', 'expected results', 'location bar', 'id steps']"
1397469,"['actual results', 'user agent', 'behavior however', 'mac os', 'build id']"
1390587,"['since version', 'results since', 'firefox menu', 'updated version', 'gecko build']"
1391113,"['id steps', 'button actual', 'build id', 'actual results', 'overflow button']"
1338296,"['went back', 'gecko firefox', 'entering anything', 'highlighted expected', 'without entering']"
1344722,"['message informing', 'currently busy', 'aggressive advertisers', 'simple sample', 'less intrusive']"
1348263,"['last version', 'home page', 'current version', 'version today', 'old version']"
1407684,"['window open', 'open window', 'reproduce go', 'button onclick', 'opens windows']"
1408803,"['earlier since', 'actual results', 'current release', 'link image', 'open web']"
1406148,"['attachment address', 'reproduce paste', 'build id', 'firefox build', 'address bar']"
1420374,"['bug occurs', 'desktop actual', 'gecko firefox', 'image besides', 'mozilla gecko']"
1409376,"['nightly relaunch', 'left also', 'load properly', 'new tab', 'pm png']"
1392832,"['new tab', 'small enough', 'gets small', 'tab page', 'library button']"
1376791,"['user agent', 'agent mozilla', 'png user', 'everything returned', 'gradient also']"
1349175,"['entering enter', 'step click', 'click close', 'enter valid', 'chrome safari']"
1401788,"['dialog pops', 'certificate dialog', 'agent mozilla', 'id steps', 'build id']"
1402702,"['related bug', 'bug cgi', 'blurred expected', 'slightly blurred', 'mozilla gecko']"
1389618,"['private window', 'window —', 'selection dialog', 'firefox build', 'dialog opens']"
1351373,"['cutoff expected', 'expected results', 'top portion', 'id steps', 'build id']"
1366513,"['firefox version', 'gecko firefox', 'full firefox', 'firefox build', 'outdated version']"
1404436,"['selected url', 'reproduce open', 'created attachment', 'open several', 'open firefox']"
1397919,"['user agent', 'agent gecko', 'actual results', 'tab actual', 'firefox build']"
1409797,"['page save', 'save page', 'subscribe save', 'link save', 'occasional icons']"
1398975,"['user agent', 'actual results', 'results nothing', 'id steps', 'expected results']"
1412661,"['low quality', 'user agent', 'scrollable page', 'agent mozilla', 'expected results']"
1385046,"['button causes', 'close minimize', 'firefox nightly', 'firefox build', 'entire rest']"
1347471,"['build id', 'id steps', 'firefox build', 'context menu', 'user agent']"
1408812,"['pc leading', 'finish loading', 'using expected', 'expected results', 'windows actual']"
1400055,"['mozilla gecko', 'agent mozilla', 'focused tab', 'tab behind', 'tab title']"
1413147,"['last session', 'desktops restart', 'expected results', 'open expected', 'starts create']"
1338837,"['created attachment', 'attachment testcase', 'expected results', 'blob protocol', 'protocol blob']"
1403597,"['gecko firefox', 'firefox build', 'tabs open', 'tabs note', 'ff branch']"
1353056,"['panel steps', 'whole preferences', 'plain html', 'current result', 'list whole']"
1417760,"['tab load', 'previously open', 'time restart', 'restart actual', 'id steps']"
1405535,"['problem disappeared', 'id steps', 'filling half', 'build id', 'mozilla gecko']"
1397084,"['wait second', 'related since', 'cache related', 'quickly switch', 'following link']"
1404200,"['address bar', 'bar try', 'id steps', 'arrow keys', 'agent mozilla']"
1417370,"['agent mozilla', 'enter fullscreen', 'open firefox', 'entire screen', 'macbook pro']"
1387751,"['developer edition', 'nightly could', 'edition tried', 'reproduce switch', 'attachment firefox']"
1374687,"['hit ctrl', 'open popup', 'code exists', 'popup would', 'version actual']"
1394826,"['gecko firefox', 'user agent', 'firefox build', 'customize firefox', 'reproduce firefox']"
1395988,"['mozilla gecko', 'agent mozilla', 'txt user', 'build id', 'option page']"
1379333,"['search engines', 'one click', 'visible looking', 'firefox go', 'custom search']"
1358797,"['reproduce open', 'news story', 'file name', 'unique name', 'helpful expected']"
1398365,"['firefox build', 'build id', 'right click', 'results two', 'system linux']"
1351712,"['id steps', 'latest version', 'reproduce updated', 'version actual', 'attachment screenshot']"
1354001,"['reproduce frankly', 'script rather', 'yesterday however', 'id steps', 'ux ones']"
1406840,"['suggestion thanks', 'browsers also', 'safari steps', 'everyone actual', 'docx user']"
1393952,"['search bar', 'bar include', 'also whenever', 'upper right', 'user previously']"
1350300,"['could really', 'firefox build', 'mozilla gecko', 'new folder', 'really speed']"
1386917,"['fully accessible', 'extension icon', 'user agent', 'fully visible', 'visible select']"
1390201,"['option directly', 'mozilla gecko', 'firefox build', 'build id', 'gecko firefox']"
1400749,"['reproduce go', 'user agent', 'build id', 'bugzilla click', 'agent mozilla']"
1413607,"['user agent', 'pdf file', 'new tabs', 'reproduce download', 'firefox tries']"
1389674,"['allowing attacker', 'click bookmark', 'right clicked', 'link click', 'reproduce go']"
1396679,"['one already', 'use expected', 'screenshot showing', 'mozilla gecko', 'enough bookmark']"
1358424,"['png user', 'persian websites', 'right like', 'rtl title', 'id steps']"
1386454,"['superimposed ontop', 'something see', 'something broken', 'normal viewing', 'raw file']"
1403701,"['function normally', 'pressed actual', 'browser window', 'fullscreen button', 'macos open']"
1376451,"['nothing happens', 'content processes', 'tabs nothing', 'reproduce whenever', 'apparent effect']"
1329943,"['reproduce downloading', 'firefox build', 'build id', 'download speed', 'attachment untitled']"
1400427,"['user agent', 'expected results', 'agent mozilla', 'reproduce open', 'search bar']"
1382929,"['tab expected', 'right mouse', 'expected results', 'gecko firefox', 'user agent']"
1339470,"['better would', 'around seemingly', 'vertical line', 'acceptable would', 'varying length']"
1404747,"['mode expected', 'expected results', 'opening blank', 'safe mode', 'firefox build']"
1377787,"['first observed', 'one click', 'link actual', 'observed days', 'z click']"
1349205,"['png user', 'non functional', 'lock click', 'tab actual', 'functional expected']"
1390948,"['part even', 'bottom part', 'every time', 'green button', 'screen mode']"
1363837,"['even though', 'enter actual', 'enter use', 'following addon', 'hit enter']"
1371396,"['content beyond', 'expected results', 'actual results', 'button expected', 'x close']"
1353363,"['user agent', 'agent mozilla', 'list expected', 'reproduce hit', 'tabs list']"
1419202,"['h bug', 'shows bug', 'using https', 'bar shows', 'bar https']"
1389977,"['user agent', 'png user', 'agent mozilla', 'reproduce upgraded', 'spacing png']"
1390344,"['ctrl shift', 'ff show', 'firefox build', 'results show', 'bookmarks ctrl']"
1391712,"['still seeing', 'firefox build', 'build id', 'home page', 'part eager']"
1399991,"['build id', 'id steps', 'firefox build', 'user agent', 'two bookmarks']"
1410311,"['part file', 'pdf file', 'file using', 'close windows', 'ad infinitum']"
1393960,"['allows people', 'bookmark firefox', 'way discover', 'agent mozilla', 'user agent']"
1386362,"['sites suggested', 'top sites', 'id steps', 'sites actual', 'reproduce clicked']"
1404458,"['previous releases', 'get trapped', 'page eventually', 'general panel', 'stop scrolling']"
1397924,"['far right', 'right hand', 'actual results', 'hand corner', 'tab actual']"
1329602,"['bar confusing', 'partial url', 'url spoofing', 'actual results', 'www google']"
1377411,"['expected results', 'agent mozilla', 'user agent', 'attacker could', 'could potentially']"
1349537,"['browser window', 'process firefox', 'firefox exe', 'agent mozilla', 'site actual']"
1398525,"['screen shot', 'created attachment', 'gecko firefox', 'actual results', 'png user']"
1338366,"['still works', 'firefox still', 'user agent', 'expected results', 'firefox build']"
1326835,"['restores tab', 'closed tab', 'tab type', 'press ctrl', 'new tab']"
1377210,"['get different', 'get get', 'different notification', 'learn keep', 'keep opening']"
1410404,"['bar width', 'beta affected', 'launch nightly', 'affected platforms', 'address bar']"
1370423,"['us firefox', 'firefox build', 'build id', 'firefox developer', 'firefox themes']"
1403634,"['video player', 'player actual', 'youtube com', 'player controls', 'streaming service']"
1340906,"['fresh profile', 'profile actual', 'attachment capture', 'created attachment', 'expected results']"
1387405,"['put back', 'icons actual', 'bookmarks star', 'created attachment', 'actual using']"
1404613,"['select use', 'visited expected', 'user agent', 'also lists', 'items chrome']"
1342505,"['got disabled', 'https site', 'using https', 'yellow triangle', 'login form']"
1389127,"['mac version', 'mozilla gecko', 'agent mozilla', 'gecko firefox', 'weird bold']"
1376455,"['suite addon', 'user agent', 'gecko firefox', 'nightly updated', 'enhancement suite']"
1397650,"['attachment tab', 'png affected', 'affected platforms', 'attached file', 'win png']"
1336392,"['firefox build', 'gecko firefox', 'loaded pages', 'build id', 'previously firefox']"
1345656,"['attach work', 'actual results', 'created using', 'pdf user', 'expected results']"
1396853,"['high dpi', 'last tab', 'dpi resolution', 'tab nightly', 'tab divider']"
1397873,"['actual results', 'nightly builds', 'attachment maximized', 'builds expected', 'created attachment']"
1332305,"['keyword field', 'field gets', 'entering docbook', 'keyword docbook', 'docbook literal']"
1335910,"['build id', 'firefox build', 'bookmark add', 'bookmark try', 'new bookmark']"
1414517,"['tab please', 'please see', 'also happens', 'build id', 'bookmark menu']"
1386156,"['expected results', 'reproduce right', 'actual results', 'gecko firefox', 'right mouse']"
1352447,"['bug guide', 'network problem', 'browsing problem', 'wrong bug', 'gets converted']"
1420527,"['advanced user', 'opening enough', 'button also', 'enough new', 'actual results']"
1331191,"['actual results', 'open context', 'another tab', 'id steps', 'id actual']"
1400541,"['user agent', 'results scrolling', 'expected results', 'one click', 'preferences search']"
1402993,"['x high', 'high sierra', 'may need', 'full scope', 'updating nightly']"
1351421,"['quote try', 'download acrobat', 'view button', 'ff attached', 'third party']"
1418921,"['current tab', 'good chrome', 'expected results', 'last move', 'tab tab']"
1356436,"['srch svc', 'engine srch', 'search engine', 'user agent', 'svc add']"
1328578,"['stops executing', 'folder operating', 'downloads folder', 'environments expected', 'files browser']"
1380478,"['maximized expected', 'expected results', 'actual results', 'theme bright', 'user agent']"
1391138,"['either ie', 'time due', 'ie might', 'import default', 'ie set']"
1399007,"['page rendering', 'used type', 'actual results', 'well used', 'multiple refreshes']"
1364119,"['page comes', 'agent mozilla', 'correctly expected', 'user agent', 'url bar']"
1402809,"['started happening', 'reproduce go', 'build steps', 'happening since', 'firefox build']"
1386227,"['screen shot', 'created attachment', 'reproduce open', 'id steps', 'build id']"
1404705,"['screen shot', 'window make', 'firefox build', 'screen actual', 'build id']"
1405903,"['new tab', 'actual results', 'direct url', 'search actual', 'id steps']"
1389683,"['web page', 'ui actual', 'actual results', 'session user', 'gecko firefox']"
1396726,"['zoho com', 'firefox expected', 'firefox build', 'new sign', 'expected results']"
1390041,"['file menu', 'created attachment', 'menu actual', 'user agent', 'new container']"
1397369,"['firefox go', 'firefox build', 'gecko firefox', 'menu actual', 'name firefox']"
1369204,"['work correctly', 'working expected', 'nice addition', 'firefox build', 'gecko firefox']"
1401537,"['cause appear', 'user agent', 'mozilla gecko', 'gecko steps', 'adapted fit']"
1406330,"['small window', 'box actually', 'created attachment', 'boxes created', 'start downloading']"
1419068,"['png user', 'add ons', 'firefox beta', 'ons themes', 'tabs deselect']"
1419807,"['id steps', 'user agent', 'plus symbol', 'build id', 'address bar']"
1420398,"['bypass html', 'several potential', 'connection yet', 'gz user', 'html start']"
1377123,"['would stay', 'web report', 'agent mozilla', 'report viewer', 'blank page']"
1383605,"['firefox nightly', 'created attachment', 'open firefox', 'gecko firefox', 'helpful message']"
1387655,"['buggy mode', 'expected results', 'actual results', 'results see', 'disabled enable']"
1392651,"['address bar', 'work type', 'id steps', 'type actual', 'dangerously close']"
1387124,"['expected results', 'automatically launched', 'mozilla gecko', 'actual results', 'gecko firefox']"
1389204,"['id steps', 'gecko firefox', 'firefox build', 'expected results', 'build id']"
1351423,"['created attachment', 'components polished', 'agent mozilla', 'actual results', 'attachment tabs']"
1404062,"['download actual', 'current logged', 'select download', 'agent mozilla', 'screen white']"
1348586,"['close firefox', 'width close', 'missing items', 'toolbar items', 'firefox resetting']"
1348722,"['expected results', 'thanks expected', 'get resolved', 'version actual', 'reproduce updated']"
1379861,"['build id', 'new tab', 'firefox build', 'actual results', 'attachment screen']"
1362078,"['user agent', 'agent mozilla', 'id steps', 'expected results', 'xml based']"
1389294,"['http basic', 'agent mozilla', 'user agent', 'basic authentication', 'expected results']"
1377735,"['actual results', 'removed tested', 'history actual', 'id steps', 'agent mozilla']"
1394082,"['occur expected', 'id steps', 'location next', 'agent mozilla', 'mozilla gecko']"
1394713,"['really distracting', 'really stopped', 'tab titles', 'open lots', 'titles stay']"
1385331,"['instance actual', 'menus worked', 'reproduce upgraded', 'plugins created', 'open note']"
1339905,"['even though', 'added without', 'signed certificates', 'manually export', 'expected results']"
1374046,"['previous nightly', 'however today', 'screen firefox', 'network usage', 'gecko firefox']"
1344437,"['tab ctrl', 'reproduce open', 'new tab', 'reproduce product', 'ups cmd']"
1411377,"['page never', 'agent mozilla', 'operating system', 'displayed correctly', 'system becomes']"
1362870,"['single tabs', 'without anything', 'closing single', 'anything else', 'id steps']"
1337357,"['html file', 'url says', 'url attaching', 'phishing attack', 'browser says']"
1404412,"['see source', 'gecko firefox', 'user agent', 'ff actual', 'developping html']"
1417668,"['file browser', 'opened new', 'results one', 'steps try', 'id steps']"
1399716,"['bar disabled', 'present since', 'distinct color', 'color shift', 'simply launched']"
1361707,"['user agent', 'existing window', 'build id', 'window actual', 'firefox build']"
1412600,"['id steps', 'user agent', 'bottom expected', 'agent mozilla', 'expected results']"
1370001,"['open multiple', 'multiple tabs', 'click either', 'see surviving', 'addon stay']"
1350764,"['expected results', 'reproduce open', 'script expected', 'blank page', 'another tab']"
1341237,"['reproduce create', 'something substituted', 'hit enter', 'web search', 'firefox build']"
1404653,"['regression settings', 'homepage searching', 'results search', 'expected results', 'custom search']"
1377702,"['problem exist', 'actual results', 'results tab', 'tab color', 'tab bar']"
1348953,"['firefox ask', 'actual results', 'firefox consider', 'blocked actual', 'answer yes']"
1422103,"['build id', 'reproduce opened', 'firefox build', 'opened tab', 'opened background']"
1378802,"['thereby steal', 'e g', 'g overlap', 'dialog actual', 'password set']"
1417208,"['kde qt', 'firefox feel', 'makes firefox', 'firefox interesting', 'tab bar']"
1421415,"['address bar', 'style tag', 'via http', 'problems edit', 'show mixed']"
1392089,"['icon means', 'nightly icon', 'icon updates', 'icon changing', 'nilly icon']"
1383987,"['actual results', 'tabs actual', 'expected results', 'firefox build', 'gecko firefox']"
1344781,"['mail app', 'expected results', 'removed moved', 'windows mail', 'disabling solves']"
1401558,"['suggestions appear', 'pressing enter', 'user agent', 'intended expected', 'press key']"
1386498,"['bookmarked website', 'newly opened', 'gecko firefox', 'bookmarked bugzilla', 'firefox build']"
1352279,"['patch screen', 'following website', 'screen shot', 'current release', 'expected results']"
1404616,"['bookmarks toolbar', 'toolbar actual', 'left click', 'toolbar hold', 'firefox automatically']"
1374696,"['page stays', 'results page', 'mozilla gecko', 'gecko firefox', 'cleared making']"
1389589,"['id steps', 'firefox id', 'gecko firefox', 'agent gecko', 'created attachment']"
1397695,"['firefox build', 'mozilla gecko', 'maximize window', 'build id', 'agent mozilla']"
1409414,"['blank page', 'totally messed', 'mozilla gecko', 'one actual', 'gecko firefox']"
1395243,"['browser focus', 'start browser', 'mozilla gecko', 'user agent', 'search box']"
1376257,"['free side', 'gecko firefox', 'add ons', 'firefox build', 'works right']"
1390576,"['never remember', 'information could', 'become compromised', 'expected results', 'never store']"
1391953,"['reproduce turned', 'actual results', 'agent mozilla', 'results firefox', 'crashed actual']"
1418054,"['happens expected', 'attachment screenshot', 'png user', 'expected results', 'id steps']"
1397305,"['str bug', 'maximized window', 'toolbar increase', 'height increase', 'size str']"
1356651,"['actual results', 'tab results', 'search something', 'case search', 'results test']"
1390410,"['pm png', 'png user', 'light background', 'agent mozilla', 'still displayed']"
1334179,"['obvious also', 'touch devices', 'touch sensitive', 'time figuring', 'surface pro']"
1403045,"['id steps', 'actual results', 'right corner', 'os x', 'build id']"
1339793,"['interested users', 'build id', 'feed content', 'users without', 'internal restrictions']"
1416489,"['one click', 'one example', 'ui elements', 'open one', 'actual results']"
1417737,"['bar gets', 'address bar', 'gecko firefox', 'agent mozilla', 'mozilla gecko']"
1420779,"['good impression', 'text places', 'saying connection', 'first things', 'website improperly']"
1420892,"['pinterest link', 'usual troubleshooting', 'page loaded', 'original pinterest', 'pinterest links']"
1392099,"['hover also', 'tabs go', 'also play', 'open tabs', 'tabs tab']"
1392816,"['taskbar window', 'reproduce one', 'gecko firefox', 'firefox steps']"
1415636,"['reproduce access', 'using webpage', 'html actual', 'request expected', 'etc passwd']"
1339415,"['default search', 'agent mozilla', 'list even', 'expected results', 'list actual']"
1395130,"['attached video', 'extra space', 'space added', 'note see', 'added note']"
1405923,"['glance especially', 'busy user', 'especially without', 'one glance', 'without tab']"
1345525,"['press ctrl', 'toolbar press', 'given input', 'current text', 'three ways']"
1389322,"['general pane', 'becomes selected', 'box becomes', 'user agent', 'text box']"
1328283,"['process could', 'child process', 'main process', 'user closes', 'could tell']"
1329429,"['fallback signaling', 'signaling cipher', 'secure socket', 'vulnerability simple', 'resources therefore']"
1363762,"['os x', 'true go', 'reproduce launch', 'x steps', 'x ubuntu']"
1415101,"['reproduce trying', 'get added', 'seems gone', 'alternatively right', 'actual results']"
1338883,"['expected results', 'expected dns', 'transcription expected', 'gecko firefox', 'international domain']"
1366104,"['date actual', 'firefox build', 'build id', 'event please', 'google calendar']"
1343456,"['results address', 'http prompt', 'show http', 'expected results', 'firefox version']"
1328883,"['attachment bug', 'created attachment', 'bug jpg', 'build id', 'id steps']"
1404640,"['user agent', 'id steps', 'png user', 'mozilla gecko', 'agent mozilla']"
1404506,"['strip along', 'also cuts', 'created attachment', 'controls mozilla', 'high sierra']"
1393658,"['user agent', 'firefox build', 'use firefox', 'agent mozilla', 'build id']"
1349240,"['firefox build', 'displayed normally', 'normally expected', 'firefox version', 'firefox builtin']"
1399405,"['build system', 'nightly build', 'tab whilst', 'firefox nightly', 'nightly steps']"
1404628,"['blue bookmarked', 'non bookmarked', 'chrome safari', 'bookmark star', 'bookmarked state']"
1394143,"['new browser', 'browser window', 'increases permanently', 'agent mozilla', 'toolbar add']"
1514773,"['affected platforms', 'affected versions', 'versions affected', 'pinterest google', 'attachment pinterest']"
1439964,"['right click', 'grey background', 'right corner', 'center actual', 'bad revision']"
